Order Date,Customer ID,Category,Sub-Category,Product ID,Sales,Quantity,Profit,Year,Month
2015-10-01,RM-19675,Technology,Phones,TEC-PH-10002496,311.98,2,93.594,2015,2015-10
2015-10-01,RM-19675,Office Supplies,Binders,OFF-BI-10000829,22.45,5,10.327,2015,2015-10
2017-12-02,BB-11545,Technology,Phones,TEC-PH-10001448,39.992,1,-7.9984,2017,2017-12
2017-12-02,BB-11545,Furniture,Chairs,FUR-CH-10004983,1159.056,9,43.4646,2017,2017-12
2017-12-02,BB-11545,Office Supplies,Art,OFF-AR-10004022,179.9,5,44.975,2017,2017-12
2017-12-11,AS-10285,Technology,Accessories,TEC-AC-10001284,116.312,7,23.2624,2017,2017-12
2016-07-17,DK-13375,Furniture,Furnishings,FUR-FU-10001847,12.42,3,4.4712,2016,2016-07
2016-07-17,DK-13375,Technology,Accessories,TEC-AC-10004595,428.4,3,89.964,2016,2016-07
2016-07-17,DK-13375,Furniture,Furnishings,FUR-FU-10004164,24.75,5,10.89,2016,2016-07
2016-07-17,DK-13375,Office Supplies,Labels,OFF-LA-10001074,87.71,7,41.2237,2016,2016-07
2016-07-17,DK-13375,Office Supplies,Storage,OFF-ST-10000604,69.52,2,17.38,2016,2016-07
2016-07-17,DK-13375,Technology,Phones,TEC-PH-10000148,20.784,2,-4.6764,2016,2016-07
2016-07-17,DK-13375,Office Supplies,Binders,OFF-BI-10000042,12.816,3,4.1652,2016,2016-07
2017-05-12,JH-15910,Office Supplies,Labels,OFF-LA-10000443,5.904,2,1.9926,2017,2017-05
2015-11-20,JK-15205,Furniture,Furnishings,FUR-FU-10002874,63.824,2,9.5736,2015,2015-11
2015-11-20,JK-15205,Office Supplies,Storage,OFF-ST-10003994,141.552,3,-26.541,2015,2015-11
2016-09-24,EH-13765,Office Supplies,Envelopes,OFF-EN-10001453,304.9,5,143.303,2016,2016-09
2016-09-24,EH-13765,Furniture,Chairs,FUR-CH-10000988,563.24,5,56.324,2016,2016-09
2016-10-21,VW-21775,Furniture,Tables,FUR-TA-10003238,661.176,2,-231.4116,2016,2016-10
2016-10-24,CG-12040,Technology,Phones,TEC-PH-10001061,239.976,3,17.9982,2016,2016-10
2014-07-08,EB-13705,Furniture,Tables,FUR-TA-10003715,502.488,3,-87.9354,2014,2014-07
2014-07-08,EB-13705,Office Supplies,Binders,OFF-BI-10001597,196.704,6,68.8464,2014,2014-07
2015-03-13,NF-18595,Furniture,Chairs,FUR-CH-10004063,915.136,4,102.9528,2015,2015-03
2015-03-13,NF-18595,Furniture,Furnishings,FUR-FU-10001979,327.76,8,91.7728,2015,2015-03
2017-12-02,ME-17725,Furniture,Chairs,FUR-CH-10001854,701.96,2,168.4704,2017,2017-12
2015-04-22,AZ-10750,Technology,Phones,TEC-PH-10002923,88.776,3,7.7679,2015,2015-04
2015-04-22,AZ-10750,Office Supplies,Art,OFF-AR-10004691,64.14,3,16.6764,2015,2015-04
2014-09-16,RF-19345,Office Supplies,Binders,OFF-BI-10002931,33.552,1,12.582,2014,2014-09
2014-12-28,AJ-10780,Office Supplies,Appliances,OFF-AP-10002651,1737.18,6,503.7822,2014,2014-12
2014-12-28,AJ-10780,Office Supplies,Storage,OFF-ST-10000689,704.25,5,84.51,2014,2014-12
2014-12-28,AJ-10780,Office Supplies,Paper,OFF-PA-10003302,141.76,4,66.6272,2014,2014-12
2014-10-21,SF-20965,Office Supplies,Binders,OFF-BI-10001460,36.36,3,12.2715,2014,2014-10
2017-11-30,MZ-17335,Furniture,Furnishings,FUR-FU-10003489,25.83,3,9.5571,2017,2017-11
2014-06-06,SB-20170,Office Supplies,Binders,OFF-BI-10002794,24.588,3,-38.1114,2014,2014-06
2014-06-06,SB-20170,Office Supplies,Envelopes,OFF-EN-10000461,13.984,2,4.7196,2014,2014-06
2017-11-23,AH-10210,Technology,Phones,TEC-PH-10001305,195.96,5,19.596,2017,2017-11
2017-06-18,NK-18490,Office Supplies,Paper,OFF-PA-10000167,74.352,3,23.235,2017,2017-06
2017-05-05,AI-10855,Office Supplies,Paper,OFF-PA-10002947,6.68,1,3.2064,2017,2017-05
2016-11-04,TP-21565,Office Supplies,Supplies,OFF-SU-10002301,17.584,7,-4.1762,2016,2016-11
2016-11-04,TP-21565,Furniture,Chairs,FUR-CH-10003298,104.784,1,-14.4078,2016,2016-11
2016-11-04,TP-21565,Office Supplies,Paper,OFF-PA-10004353,47.952,3,16.7832,2016,2016-11
2016-11-04,TP-21565,Furniture,Chairs,FUR-CH-10000229,650.352,3,-97.5528,2016,2016-11
2016-11-04,TP-21565,Office Supplies,Labels,OFF-LA-10003930,629.184,8,228.0792,2016,2016-11
2016-11-04,TP-21565,Office Supplies,Paper,OFF-PA-10000176,15.176,1,5.3116,2016,2016-11
2014-09-11,LW-17125,Furniture,Furnishings,FUR-FU-10004006,127.95,3,21.7515,2014,2014-09
2017-02-16,NG-18355,Office Supplies,Storage,OFF-ST-10001932,579.51,3,81.1314,2017,2017-02
2017-02-16,NG-18355,Technology,Phones,TEC-PH-10000923,14.99,1,7.3451,2017,2017-02
2014-11-24,NG-18355,Office Supplies,Art,OFF-AR-10000380,151.92,4,45.576,2014,2014-11
2014-11-24,NG-18355,Office Supplies,Labels,OFF-LA-10003930,196.62,2,96.3438,2014,2014-11
2014-11-24,NG-18355,Office Supplies,Paper,OFF-PA-10001815,144.12,3,69.1776,2014,2014-11
2014-11-24,NG-18355,Office Supplies,Paper,OFF-PA-10004082,15.96,2,7.98,2014,2014-11
2017-11-25,EB-13750,Technology,Phones,TEC-PH-10004071,39.96,5,3.4965,2017,2017-11
2017-11-25,EB-13750,Office Supplies,Paper,OFF-PA-10002377,34.08,6,15.336,2017,2017-11
2017-09-28,SP-20860,Office Supplies,Paper,OFF-PA-10001800,10.368,2,3.6288,2017,2017-09
2014-10-13,SP-20545,Office Supplies,Binders,OFF-BI-10002764,7.752,3,2.8101,2014,2014-10
2014-06-03,RB-19795,Office Supplies,Envelopes,OFF-EN-10004459,15.28,2,7.4872,2014,2014-06
2014-06-17,DB-13660,Technology,Machines,TEC-MA-10000423,65.97,3,31.0059,2014,2014-06
2015-10-29,NB-18655,Office Supplies,Paper,OFF-PA-10002986,33.4,5,16.032,2015,2015-10
2015-10-29,NB-18655,Office Supplies,Envelopes,OFF-EN-10001434,210.84,4,103.3116,2015,2015-10
2014-01-20,XP-21865,Office Supplies,Storage,OFF-ST-10000760,13.98,1,4.0542,2014,2014-01
2014-01-20,XP-21865,Furniture,Furnishings,FUR-FU-10002918,272.94,3,30.0234,2014,2014-01
2014-01-20,XP-21865,Office Supplies,Binders,OFF-BI-10000605,19.05,5,8.9535,2014,2014-01
2014-01-20,XP-21865,Office Supplies,Appliances,OFF-AP-10002311,247.716,4,93.5816,2014,2014-01
2014-01-20,XP-21865,Office Supplies,Storage,OFF-ST-10003123,66.58,2,15.9792,2014,2014-01
2014-01-20,XP-21865,Office Supplies,Art,OFF-AR-10004456,43.92,3,12.7368,2014,2014-01
2014-01-20,XP-21865,Furniture,Furnishings,FUR-FU-10002268,14.73,3,4.8609,2014,2014-01
2014-01-20,XP-21865,Office Supplies,Binders,OFF-BI-10004364,29.7,5,13.365,2014,2014-01
2014-07-11,MH-17455,Office Supplies,Paper,OFF-PA-10001970,49.12,4,23.0864,2014,2014-07
2014-07-11,MH-17455,Office Supplies,Binders,OFF-BI-10002954,18.28,5,6.398,2014,2014-07
2016-08-30,BG-11740,Furniture,Furnishings,FUR-FU-10000672,47.04,4,15.9936,2016,2016-08
2016-08-30,BG-11740,Technology,Phones,TEC-PH-10004908,339.96,5,42.495,2016,2016-08
2017-10-05,TS-21370,Technology,Phones,TEC-PH-10003095,87.8,4,43.9,2017,2017-10
2017-10-05,TS-21370,Furniture,Chairs,FUR-CH-10002880,221.382,2,2.4598,2017,2017-10
2017-10-05,TS-21370,Technology,Machines,TEC-MA-10001047,5199.96,4,1351.9896,2017,2017-10
2016-12-31,DB-13660,Office Supplies,Storage,OFF-ST-10002554,156.512,4,-35.2152,2016,2016-12
2015-03-07,EM-14140,Technology,Accessories,TEC-AC-10004469,119.85,3,52.734,2015,2015-03
2015-03-07,EM-14140,Office Supplies,Binders,OFF-BI-10000309,30.44,2,14.9156,2015,2015-03
2015-03-07,EM-14140,Office Supplies,Binders,OFF-BI-10001765,69.28,2,33.2544,2015,2015-03
2015-03-07,EM-14140,Technology,Phones,TEC-PH-10001619,587.97,3,170.5113,2015,2015-03
2017-10-20,RB-19465,Office Supplies,Labels,OFF-LA-10002034,24.55,5,12.0295,2017,2017-10
2015-05-01,PO-18850,Office Supplies,Binders,OFF-BI-10000309,12.176,1,4.4138,2015,2015-05
2015-05-01,PO-18850,Office Supplies,Storage,OFF-ST-10000876,37.32,3,10.4496,2015,2015-05
2015-05-01,PO-18850,Office Supplies,Supplies,OFF-SU-10002573,35.06,2,10.518,2015,2015-05
2017-09-03,AG-10900,Furniture,Furnishings,FUR-FU-10004622,108.4,5,-105.69,2017,2017-09
2017-11-03,BF-11275,Technology,Phones,TEC-PH-10002549,361.376,2,27.1032,2017,2017-11
2015-09-13,HG-14845,Office Supplies,Binders,OFF-BI-10004209,2.412,1,-2.01,2015,2015-09
2015-09-06,BS-11590,Office Supplies,Appliances,OFF-AP-10001962,8.39,1,2.0975,2015,2015-09
2015-09-06,BS-11590,Technology,Phones,TEC-PH-10002922,337.98,2,101.394,2015,2015-09
2014-10-06,JD-16015,Office Supplies,Storage,OFF-ST-10000642,83.92,5,-13.637,2014,2014-10
2017-01-23,CS-12250,Office Supplies,Binders,OFF-BI-10001757,19.68,5,6.888,2017,2017-01
2017-01-23,CS-12250,Office Supplies,Paper,OFF-PA-10004621,25.92,4,12.4416,2017,2017-01
2017-01-23,CS-12250,Office Supplies,Paper,OFF-PA-10002262,6.48,1,3.1104,2017,2017-01
2017-01-23,CS-12250,Technology,Phones,TEC-PH-10004100,86.352,6,8.6352,2017,2017-01
2015-12-10,FC-14245,Office Supplies,Art,OFF-AR-10003582,56.3,2,15.764,2015,2015-12
2014-11-25,SE-20110,Office Supplies,Art,OFF-AR-10003179,51.016,7,8.2901,2014,2014-11
2017-11-21,CK-12205,Office Supplies,Binders,OFF-BI-10001670,150.8,5,56.55,2017,2017-11
2017-11-21,CK-12205,Technology,Machines,TEC-MA-10002073,1039.992,1,103.9992,2017,2017-11
2017-11-21,CK-12205,Office Supplies,Paper,OFF-PA-10003797,51.84,8,24.8832,2017,2017-11
2017-04-04,DS-13030,Technology,Phones,TEC-PH-10004006,41.22,1,11.1294,2017,2017-04
2017-04-04,DS-13030,Office Supplies,Supplies,OFF-SU-10000646,240.37,1,7.2111,2017,2017-04
2017-04-04,DS-13030,Technology,Phones,TEC-PH-10002262,119.02,2,33.3256,2017,2017-04
2017-05-19,SA-20830,Office Supplies,Binders,OFF-BI-10002082,133.12,5,49.92,2017,2017-05
2016-10-03,TP-21565,Furniture,Furnishings,FUR-FU-10001756,38.08,5,-29.512,2016,2016-10
2016-11-21,JK-16120,Furniture,Bookcases,FUR-BO-10002598,113.568,2,12.7764,2016,2016-11
2017-10-03,CC-12430,Furniture,Furnishings,FUR-FU-10001934,83.92,4,21.8192,2017,2017-10
2017-10-03,CC-12430,Office Supplies,Art,OFF-AR-10001130,6.63,3,3.1161,2017,2017-10
2017-10-03,CC-12430,Technology,Accessories,TEC-AC-10002049,371.97,3,66.9546,2017,2017-10
2014-04-29,LA-16780,Furniture,Chairs,FUR-CH-10001394,561.584,2,70.198,2014,2014-04
2014-04-29,LA-16780,Office Supplies,Storage,OFF-ST-10000798,99.92,5,-1.249,2014,2014-04
2016-10-07,AW-10930,Office Supplies,Labels,OFF-LA-10000134,4.928,2,1.7248,2016,2016-10
2016-12-15,BP-11230,Furniture,Furnishings,FUR-FU-10002364,14.76,2,4.2804,2016,2016-12
2017-04-10,DB-13360,Technology,Accessories,TEC-AC-10004571,99.99,1,41.9958,2017,2017-04
2017-04-10,DB-13360,Office Supplies,Storage,OFF-ST-10003692,286.15,5,71.5375,2017,2017-04
2014-04-08,PC-19000,Office Supplies,Fasteners,OFF-FA-10001883,49.792,8,-11.8256,2014,2014-04
2016-03-29,TB-21595,Furniture,Bookcases,FUR-BO-10004015,299.975,5,-167.986,2016,2016-03
2016-03-29,TB-21595,Technology,Phones,TEC-PH-10000141,158.376,4,-36.9544,2016,2016-03
2017-01-15,TB-21250,Office Supplies,Binders,OFF-BI-10001597,32.784,4,-52.4544,2017,2017-01
2017-01-15,TB-21250,Technology,Accessories,TEC-AC-10003628,47.984,2,14.3952,2017,2017-01
2017-01-15,TB-21250,Technology,Accessories,TEC-AC-10002331,62.592,8,13.3008,2017,2017-01
2017-01-15,TB-21250,Office Supplies,Binders,OFF-BI-10001098,4.276,1,-6.6278,2017,2017-01
2014-01-30,MV-18190,Office Supplies,Paper,OFF-PA-10001204,10.56,2,4.752,2014,2014-01
2014-01-30,MV-18190,Office Supplies,Storage,OFF-ST-10000991,229.94,2,6.8982,2014,2014-01
2015-02-07,DK-12835,Office Supplies,Envelopes,OFF-EN-10000056,311.15,5,146.2405,2015,2015-02
2015-02-07,DK-12835,Office Supplies,Paper,OFF-PA-10003349,12.96,2,6.3504,2015,2015-02
2016-12-14,PK-19075,Office Supplies,Paper,OFF-PA-10001471,14.62,2,6.7252,2016,2016-12
2016-12-14,PK-19075,Office Supplies,Labels,OFF-LA-10003190,5.76,2,2.8224,2016,2016-12
2016-12-14,PK-19075,Office Supplies,Fasteners,OFF-FA-10000621,21.48,6,10.5252,2016,2016-12
2016-12-14,PK-19075,Furniture,Furnishings,FUR-FU-10002937,396.92,4,198.46,2016,2016-12
2016-12-14,PK-19075,Office Supplies,Storage,OFF-ST-10004507,17.15,1,4.6305,2016,2016-12
2016-12-14,PK-19075,Office Supplies,Binders,OFF-BI-10000279,23.12,2,7.803,2016,2016-12
2017-10-31,AH-10120,Office Supplies,Art,OFF-AR-10003651,5.248,2,0.5904,2017,2017-10
2017-08-06,GM-14455,Technology,Phones,TEC-PH-10003601,824.95,5,247.485,2017,2017-08
2017-08-06,GM-14455,Office Supplies,Labels,OFF-LA-10002195,24.64,8,11.8272,2017,2017-08
2017-08-06,GM-14455,Office Supplies,Art,OFF-AR-10000380,227.88,6,68.364,2017,2017-08
2017-05-30,BD-11725,Furniture,Bookcases,FUR-BO-10000330,241.96,2,33.8744,2017,2017-05
2017-05-30,BD-11725,Office Supplies,Binders,OFF-BI-10000591,3.89,1,1.8672,2017,2017-05
2017-05-30,BD-11725,Furniture,Furnishings,FUR-FU-10001731,8.01,3,3.0438,2017,2017-05
2015-11-30,RM-19375,Technology,Phones,TEC-PH-10001198,177.48,3,19.9665,2015,2015-11
2017-08-31,BW-11110,Furniture,Chairs,FUR-CH-10002331,569.568,2,7.1196,2017,2017-08
2017-08-31,BW-11110,Office Supplies,Storage,OFF-ST-10002370,149.73,7,43.4217,2017,2017-08
2017-05-14,GT-14710,Furniture,Chairs,FUR-CH-10003981,899.43,5,-12.849,2017,2017-05
2017-05-14,GT-14710,Office Supplies,Art,OFF-AR-10001446,46.2,5,5.775,2017,2017-05
2017-05-14,GT-14710,Office Supplies,Paper,OFF-PA-10000300,47.952,3,16.1838,2017,2017-05
2017-05-14,GT-14710,Technology,Phones,TEC-PH-10004071,7.992,1,0.6993,2017,2017-05
2017-05-14,GT-14710,Office Supplies,Paper,OFF-PA-10003134,76.864,2,26.9024,2017,2017-05
2017-08-17,AH-10120,Office Supplies,Binders,OFF-BI-10002735,102.93,3,48.3771,2017,2017-08
2017-08-17,AH-10120,Technology,Accessories,TEC-AC-10004510,98.16,6,9.816,2017,2017-08
2017-11-10,DR-12940,Office Supplies,Binders,OFF-BI-10004099,11.52,5,-7.68,2017,2017-11
2017-08-21,DL-13495,Office Supplies,Paper,OFF-PA-10003395,83.88,1,29.358,2017,2017-08
2016-03-08,BD-11620,Technology,Phones,TEC-PH-10002890,108.576,4,-25.3344,2016,2016-03
2016-03-08,BD-11620,Office Supplies,Fasteners,OFF-FA-10004968,5.984,2,-1.3464,2016,2016-03
2016-10-31,HW-14935,Office Supplies,Supplies,OFF-SU-10001218,21.96,2,6.1488,2016,2016-10
2016-10-31,HW-14935,Furniture,Chairs,FUR-CH-10002084,368.97,3,81.1734,2016,2016-10
2016-10-31,HW-14935,Office Supplies,Art,OFF-AR-10004269,12.39,3,3.4692,2016,2016-10
2016-10-31,HW-14935,Office Supplies,Storage,OFF-ST-10001128,332.94,3,9.9882,2016,2016-10
2014-07-26,JO-15145,Technology,Accessories,TEC-AC-10002006,111.93,7,34.6983,2014,2014-07
2015-10-24,RD-19660,Furniture,Chairs,FUR-CH-10003956,454.272,8,-73.8192,2015,2015-10
2017-08-19,DO-13645,Office Supplies,Paper,OFF-PA-10000552,19.44,3,9.3312,2017,2017-08
2016-05-23,CC-12370,Technology,Copiers,TEC-CO-10004722,8399.976,4,1119.9968,2016,2016-05
2016-05-23,CC-12370,Office Supplies,Binders,OFF-BI-10004308,6.294,1,-4.196,2016,2016-05
2016-05-23,CC-12370,Office Supplies,Paper,OFF-PA-10000029,10.368,2,3.6288,2016,2016-05
2016-05-23,CC-12370,Technology,Phones,TEC-PH-10004080,122.382,3,-24.4764,2016,2016-05
2014-11-03,SH-20395,Office Supplies,Storage,OFF-ST-10001558,25.984,2,-1.624,2014,2014-11
2014-11-03,SH-20395,Furniture,Tables,FUR-TA-10001768,945.036,6,-299.2614,2014,2014-11
2014-11-03,SH-20395,Office Supplies,Binders,OFF-BI-10002982,14.301,7,-10.4874,2014,2014-11
2014-11-03,SH-20395,Furniture,Furnishings,FUR-FU-10001468,410.352,3,-51.294,2014,2014-11
2015-03-30,FC-14335,Office Supplies,Paper,OFF-PA-10001838,23.52,5,8.526,2015,2015-03
2015-03-30,FC-14335,Technology,Phones,TEC-PH-10002890,180.96,5,13.572,2015,2015-03
2017-05-27,JG-15160,Furniture,Furnishings,FUR-FU-10004963,35.0,4,14.7,2017,2017-05
2017-05-27,JG-15160,Office Supplies,Storage,OFF-ST-10000025,477.15,5,28.629,2017,2017-05
2017-05-27,JG-15160,Technology,Phones,TEC-PH-10004389,302.376,3,22.6782,2017,2017-05
2017-12-14,LC-16885,Furniture,Tables,FUR-TA-10000577,974.988,4,-97.4988,2017,2017-12
2014-10-04,CC-12220,Furniture,Chairs,FUR-CH-10003298,589.41,5,-6.549,2014,2014-10
2016-10-13,BW-11110,Office Supplies,Art,OFF-AR-10001860,34.7,5,12.492,2016,2016-10
2016-10-13,BW-11110,Office Supplies,Storage,OFF-ST-10003123,99.87,3,23.9688,2016,2016-10
2016-10-13,BW-11110,Office Supplies,Paper,OFF-PA-10001295,37.94,2,18.2112,2016,2016-10
2016-10-13,BW-11110,Office Supplies,Labels,OFF-LA-10000407,24.9,5,11.454,2016,2016-10
2016-10-13,BW-11110,Furniture,Furnishings,FUR-FU-10003535,82.26,3,33.7266,2016,2016-10
2015-03-05,JJ-15445,Office Supplies,Fasteners,OFF-FA-10000611,7.104,6,2.4864,2015,2015-03
2017-03-04,TT-21460,Furniture,Furnishings,FUR-FU-10004848,103.5,5,-77.625,2017,2017-03
2017-03-04,TT-21460,Office Supplies,Labels,OFF-LA-10002381,2.464,1,0.8624,2017,2017-03
2017-03-04,TT-21460,Office Supplies,Storage,OFF-ST-10000918,8.72,1,0.654,2017,2017-03
2015-09-25,EH-13990,Office Supplies,Binders,OFF-BI-10000822,10.76,2,5.1648,2015,2015-09
2015-09-25,EH-13990,Office Supplies,Paper,OFF-PA-10002222,45.68,2,21.0128,2015,2015-09
2015-09-25,EH-13990,Office Supplies,Art,OFF-AR-10004930,6.7,1,2.211,2015,2015-09
2015-12-19,PR-18880,Technology,Phones,TEC-PH-10001750,158.376,3,13.8579,2015,2015-12
2015-10-08,BT-11680,Office Supplies,Art,OFF-AR-10000657,3.44,2,0.559,2015,2015-10
2017-07-31,EC-14050,Office Supplies,Storage,OFF-ST-10003442,56.56,2,15.2712,2017,2017-07
2017-07-31,EC-14050,Furniture,Furnishings,FUR-FU-10003142,36.96,7,11.4576,2017,2017-07
2014-08-05,SP-20650,Technology,Phones,TEC-PH-10002468,135.99,1,36.7173,2014,2014-08
2014-08-05,SP-20650,Office Supplies,Art,OFF-AR-10004165,15.96,7,7.0224,2014,2014-08
2017-05-14,AJ-10780,Office Supplies,Art,OFF-AR-10001919,3.76,2,1.0904,2017,2017-05
2017-05-14,AJ-10780,Office Supplies,Art,OFF-AR-10003045,14.7,5,6.615,2017,2017-05
2017-05-14,AJ-10780,Office Supplies,Art,OFF-AR-10003338,37.2,5,9.3,2017,2017-05
2017-05-14,AJ-10780,Technology,Accessories,TEC-AC-10003280,89.97,3,18.8937,2017,2017-05
2017-05-14,AJ-10780,Furniture,Chairs,FUR-CH-10003298,261.96,2,23.5764,2017,2017-05
2017-05-14,AJ-10780,Office Supplies,Labels,OFF-LA-10004544,74.0,5,37.0,2017,2017-05
2016-09-22,AS-10630,Furniture,Furnishings,FUR-FU-10004586,13.28,2,6.3744,2016,2016-09
2015-11-13,AA-10375,Office Supplies,Storage,OFF-ST-10003572,84.96,6,6.372,2015,2015-11
2017-05-22,EH-13945,Technology,Accessories,TEC-AC-10002331,68.46,7,25.3302,2017,2017-05
2016-12-02,DB-13270,Office Supplies,Storage,OFF-ST-10000142,2079.4,5,582.232,2016,2016-12
2016-12-02,DB-13270,Technology,Phones,TEC-PH-10000441,629.95,5,176.386,2016,2016-12
2016-12-02,DB-13270,Furniture,Furnishings,FUR-FU-10004864,72.42,6,23.8986,2016,2016-12
2015-08-29,CC-12100,Technology,Phones,TEC-PH-10001750,131.98,2,35.6346,2015,2015-08
2015-08-29,CC-12100,Technology,Accessories,TEC-AC-10004510,114.52,7,11.452,2015,2015-08
2014-06-06,VT-21700,Office Supplies,Labels,OFF-LA-10001074,100.24,10,33.831,2014,2014-06
2016-03-18,DB-13060,Office Supplies,Appliances,OFF-AP-10003590,871.8,3,87.18,2016,2016-03
2014-01-14,BS-11590,Furniture,Bookcases,FUR-BO-10003433,61.96,4,-53.2856,2014,2014-01
2017-06-03,NR-18550,Office Supplies,Binders,OFF-BI-10002432,4.554,3,-3.4914,2017,2017-06
2017-06-03,NR-18550,Office Supplies,Appliances,OFF-AP-10003622,5.2,2,0.585,2017,2017-06
2017-06-03,NR-18550,Technology,Accessories,TEC-AC-10003832,205.992,1,-2.5749,2017,2017-06
2017-06-03,NR-18550,Office Supplies,Paper,OFF-PA-10000809,15.552,3,5.4432,2017,2017-06
2017-06-03,NR-18550,Technology,Phones,TEC-PH-10000441,503.96,5,50.396,2017,2017-06
2017-06-03,NR-18550,Office Supplies,Appliances,OFF-AP-10002287,24.472,7,1.8354,2017,2017-06
2017-06-03,NR-18550,Furniture,Bookcases,FUR-BO-10002824,241.568,2,0.0,2017,2017-06
2017-06-03,NR-18550,Technology,Accessories,TEC-AC-10002942,110.4,2,-4.14,2017,2017-06
2017-06-03,KN-16390,Furniture,Tables,FUR-TA-10001932,384.768,2,-115.4304,2017,2017-06
2017-06-03,KN-16390,Technology,Machines,TEC-MA-10003173,78.66,6,36.1836,2017,2017-06
2017-06-03,KN-16390,Office Supplies,Paper,OFF-PA-10004156,45.36,4,22.2264,2017,2017-06
2015-03-21,JW-16075,Office Supplies,Appliances,OFF-AP-10002945,962.08,4,156.338,2015,2015-03
2015-03-21,JW-16075,Office Supplies,Binders,OFF-BI-10000948,12.843,3,-9.8463,2015,2015-03
2015-03-21,JW-16075,Office Supplies,Paper,OFF-PA-10002254,295.456,14,96.0232,2015,2015-03
2017-09-19,JM-15535,Office Supplies,Paper,OFF-PA-10004782,32.4,5,15.552,2017,2017-09
2014-09-15,MF-18250,Furniture,Furnishings,FUR-FU-10000222,103.936,4,16.8896,2014,2014-09
2016-11-20,FA-14230,Furniture,Bookcases,FUR-BO-10004695,289.568,2,10.8588,2016,2016-11
2016-11-20,FA-14230,Office Supplies,Storage,OFF-ST-10003327,39.72,5,4.4685,2016,2016-11
2016-11-20,FA-14230,Technology,Phones,TEC-PH-10003357,244.768,4,24.4768,2016,2016-11
2017-10-28,KH-16510,Technology,Accessories,TEC-AC-10002167,24.0,2,-2.7,2017,2017-10
2017-10-28,KH-16510,Office Supplies,Paper,OFF-PA-10001937,15.552,3,5.4432,2017,2017-10
2017-10-28,KH-16510,Technology,Accessories,TEC-AC-10004510,26.176,2,-3.272,2017,2017-10
2015-07-24,SS-20515,Furniture,Furnishings,FUR-FU-10001487,20.94,3,6.0726,2015,2015-07
2015-07-24,SS-20515,Office Supplies,Binders,OFF-BI-10000069,135.09,9,62.1414,2015,2015-07
2015-07-24,SS-20515,Technology,Accessories,TEC-AC-10003289,279.86,14,64.3678,2015,2015-07
2015-07-24,SS-20515,Office Supplies,Binders,OFF-BI-10000069,90.06,6,41.4276,2015,2015-07
2014-11-02,LC-17050,Technology,Phones,TEC-PH-10001299,539.964,6,-107.9928,2014,2014-11
2014-11-02,LC-17050,Technology,Phones,TEC-PH-10001552,50.232,7,-10.0464,2014,2014-11
2014-11-02,LC-17050,Office Supplies,Binders,OFF-BI-10001098,19.242,3,-13.4694,2014,2014-11
2017-11-17,VW-21775,Office Supplies,Storage,OFF-ST-10000142,1247.64,3,349.3392,2017,2017-11
2016-06-26,LD-16855,Office Supplies,Art,OFF-AR-10001547,5.304,3,0.4641,2016,2016-06
2016-10-09,SP-20545,Office Supplies,Paper,OFF-PA-10001593,19.136,4,5.98,2016,2016-10
2016-10-09,SP-20545,Furniture,Furnishings,FUR-FU-10004071,332.832,4,-24.9624,2016,2016-10
2017-12-20,DK-13150,Office Supplies,Paper,OFF-PA-10001970,279.9,5,137.151,2017,2017-12
2017-12-20,DK-13150,Office Supplies,Binders,OFF-BI-10001524,50.352,3,17.6232,2017,2017-12
2017-12-20,DK-13150,Office Supplies,Paper,OFF-PA-10004156,34.02,3,16.6698,2017,2017-12
2017-03-06,FC-14245,Office Supplies,Art,OFF-AR-10003158,23.88,6,8.1192,2017,2017-03
2017-03-06,FC-14245,Office Supplies,Labels,OFF-LA-10004559,11.52,4,5.6448,2017,2017-03
2017-03-06,FC-14245,Office Supplies,Paper,OFF-PA-10001033,286.93,7,140.5957,2017,2017-03
2017-03-06,FC-14245,Technology,Phones,TEC-PH-10001336,206.384,2,23.2182,2017,2017-03
2017-09-15,RD-19480,Furniture,Chairs,FUR-CH-10002961,218.352,3,0.0,2017,2017-09
2017-09-15,RD-19480,Furniture,Furnishings,FUR-FU-10001488,529.9,5,105.98,2017,2017-09
2017-09-15,RD-19480,Office Supplies,Art,OFF-AR-10001915,99.3,10,41.706,2017,2017-09
2017-09-15,RD-19480,Office Supplies,Appliances,OFF-AP-10001205,108.96,2,30.5088,2017,2017-09
2017-09-15,RD-19480,Office Supplies,Binders,OFF-BI-10004528,2.688,1,0.84,2017,2017-09
2017-01-16,AR-10540,Office Supplies,Binders,OFF-BI-10004995,5443.96,4,2504.2216,2017,2017-01
2017-01-16,AR-10540,Furniture,Chairs,FUR-CH-10004626,302.67,3,72.6408,2017,2017-01
2017-01-16,AR-10540,Office Supplies,Paper,OFF-PA-10001260,56.07,7,25.2315,2017,2017-01
2016-07-07,CC-12100,Office Supplies,Labels,OFF-LA-10002945,10.08,2,3.276,2016,2016-07
2016-07-07,CC-12100,Technology,Phones,TEC-PH-10002310,59.994,1,-12.9987,2016,2016-07
2016-07-07,CC-12100,Office Supplies,Binders,OFF-BI-10001525,5.715,5,-4.7625,2016,2016-07
2016-07-07,CC-12100,Office Supplies,Binders,OFF-BI-10001308,9.42,5,-7.85,2016,2016-07
2016-12-23,CA-11965,Technology,Copiers,TEC-CO-10002095,1999.96,4,899.982,2016,2016-12
